id,months_age,sex,time,hour,minutes,minutes_prop,time2,dur_min,Sleep,meaningful_min,distant_min,tv_min,noise_min,silence_min,AWC,CTC,CVC,cds_ohs,mom_ed
5799,19,M,14.05,14,5,0.083333333,14.08333333,5,0,1.75,2.32,0.03,0.03,0.83,311,3,5,split,9
5799,19,M,14.1,14,10,0.166666667,14.16666667,5,0,0.9,2.35,0.2,0,1.5,132,3,5,1,9
5799,19,M,14.15,14,15,0.25,14.25,4.9,0,0.92,2.13,0.2,0.17,1.47,59,3,14,1,9
5808,19,M,7.5,7,50,0.833333333,7.833333333,4.63,0,1.03,1.72,0.67,0.03,1.15,117,0,1,1,9
5808,19,M,7.55,7,55,0.916666667,7.916666667,5,0,0.78,0.67,2.28,0,1.25,82,0,0,0,9
5808,19,M,8,8,0,0,8,5,0,0.53,0.15,3.87,0,0.42,31,0,0,0,9
5808,19,M,8.05,8,5,0.083333333,8.083333333,5,0,1.87,0.38,1.97,0,0.77,403,5,5,split,9
5808,19,M,8.1,8,10,0.166666667,8.166666667,5,0,0.53,0.8,2.82,0,0.8,118,1,1,0,9
5808,19,M,8.15,8,15,0.25,8.25,5,0,0.18,0.18,3.43,0,1.17,40,0,0,1,9
5808,19,M,8.2,8,20,0.333333333,8.333333333,5,0,0.15,0.67,1.82,0,2.33,35,0,0,1,9
5808,19,M,8.25,8,25,0.416666667,8.416666667,5,0,0.15,0.35,0.17,0.27,4.03,7,0,0,0,9
5808,19,M,8.3,8,30,0.5,8.5,5,0,0.37,0.73,0.42,0,3.43,42,0,0,0,9
5808,19,M,8.35,8,35,0.583333333,8.583333333,5,0,0.72,2.37,0.02,0.18,1.68,112,0,0,1,9
5808,19,M,8.4,8,40,0.666666667,8.666666667,5,0,0.15,1.58,0.02,0.38,2.83,11,0,0,0,9
5808,19,M,8.45,8,45,0.75,8.75,5,0,0.87,2.5,0.02,0.13,1.42,106,2,6,1,9
5808,19,M,8.5,8,50,0.833333333,8.833333333,5,0,0.67,3.18,0.37,0,0.72,126,0,0,1,9
5808,19,M,8.55,8,55,0.916666667,8.916666667,1.95,0,0.27,1.38,0.15,0,0.1,61,0,1,0,9
5808,19,M,9.3,9,30,0.5,9.5,1.28,0,0.08,1.07,0,0,0.12,17,0,0,1,9
5808,19,M,9.35,9,35,0.583333333,9.583333333,5,0,0.67,3.38,0.02,0.02,0.87,30,1,13,1,9
5808,19,M,9.4,9,40,0.666666667,9.666666667,5,0,0.73,1.95,0,0,2.28,34,0,2,1,9
5808,19,M,9.45,9,45,0.75,9.75,5,0,0.57,3.12,0.1,0,1.2,55,1,5,1,9
5808,19,M,9.5,9,50,0.833333333,9.833333333,5,0,1.15,3.1,0,0,0.72,186,8,10,1,9
5808,19,M,9.55,9,55,0.916666667,9.916666667,5,0,0.8,3.45,0,0,0.72,161,2,5,1,9
5808,19,M,10,10,0,0,10,5,0,1.2,2.8,0,0,0.95,226,5,7,1,9
5808,19,M,10.05,10,5,0.083333333,10.08333333,5,0,1,1.57,0.02,0.02,2.37,120,2,14,1,9
5808,19,M,10.1,10,10,0.166666667,10.16666667,5,0,0.88,1.2,1.5,0.02,1.38,126,1,4,0,9
5808,19,M,10.15,10,15,0.25,10.25,5,0,0,0,4.98,0,0,0,0,0,0,9
5808,19,M,10.25,10,25,0.416666667,10.41666667,0.35,0,0.05,0.27,0,0,0,11,1,2,1,9
5808,19,M,11,11,0,0,11,4.5,0,0.67,2.12,0.02,0,1.67,170,1,2,1,9
5808,19,M,11.05,11,5,0.083333333,11.08333333,5,0,0.77,2.35,0.02,0,1.85,138,0,1,1,9
5808,19,M,11.1,11,10,0.166666667,11.16666667,5,0,1.5,1.97,0,0,1.52,266,1,2,1,9
5808,19,M,11.15,11,15,0.25,11.25,5,0,2.3,1.38,0,0,1.28,441,8,8,split,9
5808,19,M,11.2,11,20,0.333333333,11.33333333,5,0,2.4,0.78,0.07,0.1,1.63,364,1,2,split,9
5808,19,M,11.25,11,25,0.416666667,11.41666667,5,0,2.73,0.98,0,0,1.25,562,2,2,0,9
5808,19,M,11.3,11,30,0.5,11.5,5,0,2.67,0.65,0,0,1.65,552,1,1,0,9
5808,19,M,11.35,11,35,0.583333333,11.58333333,5,0,2.53,0.72,0.03,0,1.68,438,0,0,1,9
5808,19,M,11.4,11,40,0.666666667,11.66666667,5,0,1.52,0.65,0.22,0,2.58,179,2,3,1,9
5808,19,M,11.45,11,45,0.75,11.75,5,0,0.17,0.07,2.97,0.85,0.9,11,0,0,0,9
5808,19,M,11.5,11,50,0.833333333,11.83333333,0.23,0,0,0.18,0,0.02,0,0,0,0,1,9
5808,19,M,14.25,14,25,0.416666667,14.41666667,4.17,0,1.42,1.92,0,0.17,0.63,231,7,13,1,9
5808,19,M,14.3,14,30,0.5,14.5,5,0,1.08,1.62,0,0.42,1.83,119,4,12,1,9
5808,19,M,14.35,14,35,0.583333333,14.58333333,5,0,0.52,0.57,0,1.7,2.18,94,0,2,1,9
5808,19,M,14.4,14,40,0.666666667,14.66666667,5,0,0.1,0.42,0,4.12,0.32,22,1,2,1,9
5808,19,M,14.45,14,45,0.75,14.75,5,0,1.05,3.05,0,0,0.85,208,5,9,1,9
5808,19,M,14.5,14,50,0.833333333,14.83333333,5,0,1.13,2.97,0,0.03,0.83,159,6,18,split,9
5808,19,M,14.55,14,55,0.916666667,14.91666667,5,0,1.52,1.95,0,0.02,1.47,160,13,33,1,9
5808,19,M,15,15,15,0.25,15.25,5,0,2.47,1.48,0,0,1,376,24,30,1,9
5808,19,M,15.05,15,5,0.083333333,15.08333333,5,0,0.33,2.75,0,0,1.87,12,1,11,1,9
5808,19,M,15.1,15,10,0.166666667,15.16666667,5,0,0.33,3.98,0.07,0,0.58,31,0,2,split,9
5808,19,M,15.15,15,15,0.25,15.25,5,0,0.23,3.78,0.02,0.12,0.82,3,0,7,1,9
5808,19,M,15.2,15,20,0.333333333,15.33333333,5,0,0.1,3.6,0,0,1.25,3,0,7,1,9
5808,19,M,15.25,15,25,0.416666667,15.41666667,5,0,0.55,3.87,0,0.03,0.52,92,0,0,split,9
5808,19,M,15.3,15,30,0.5,15.5,5,0,1.38,3.43,0,0,0.15,207,1,1,0,9
5808,19,M,15.35,15,35,0.583333333,15.58333333,5,0,0.78,3.68,0.02,0.07,0.43,93,3,6,1,9
5808,19,M,15.4,15,40,0.666666667,15.66666667,5,0,1.38,1.8,0,0,1.78,56,5,44,split,9
5808,19,M,15.45,15,45,0.75,15.75,2.35,0,0.67,1.03,0,0,0.62,88,6,8,1,9
5808,19,M,16.05,16,5,0.083333333,16.08333333,4,0,0.6,2.85,0,0.38,0.13,91,4,10,split,9
5808,19,M,16.1,16,10,0.166666667,16.16666667,5,0,1.32,2.47,0.07,0,1.12,176,2,4,1,9
5808,19,M,16.15,16,15,0.25,16.25,4.92,0,1.68,0.25,0.22,0.02,2.72,96,1,1,1,9
5808,19,M,7.05,7,5,0.083333333,7.083333333,1.28,0,0.42,0.43,0.32,0,0.08,58,1,1,1,9
5808,19,M,7.1,7,10,0.166666667,7.166666667,5,0,0.5,0.88,2.12,0,1.45,76,0,1,1,9
5808,19,M,7.15,7,15,0.25,7.25,5,0,0.62,1.13,1.57,0.03,1.6,63,0,2,1,9
5808,19,M,7.2,7,20,0.333333333,7.333333333,5,0,0.93,1.02,2.18,0,0.83,19,2,11,1,9
5808,19,M,7.25,7,25,0.416666667,7.416666667,5,0,1.28,0.93,0.42,0,2.32,97,0,0,1,9
5808,19,M,7.3,7,30,0.5,7.5,5,0,0.73,1.48,0.07,0.05,2.65,84,0,0,1,9
5808,19,M,7.35,7,35,0.583333333,7.583333333,5,0,1.43,1.3,0.05,0,2.18,148,6,9,1,9
5808,19,M,7.4,7,40,0.666666667,7.666666667,5,0,1.3,1.28,0,0.02,2.37,98,1,1,1,9
5808,19,M,7.45,7,45,0.75,7.75,5,0,0.98,0.87,0.25,0.27,2.6,54,0,0,1,9
5808,19,M,7.5,7,50,0.833333333,7.833333333,5,0,1.38,0.52,0.07,0.18,2.82,135,0,0,1,9
5808,19,M,7.55,7,55,0.916666667,7.916666667,5,0,0.53,3.68,0,0.28,0.47,76,3,3,1,9
5808,19,M,8,8,0,0,8,5,0,0.1,3.75,0,0.48,0.63,9,0,0,1,9
5808,19,M,8.05,8,5,0.083333333,8.083333333,5,0,0.7,2.63,0,0.35,1.28,122,1,3,1,9
5808,19,M,8.1,8,10,0.166666667,8.166666667,5,0,1.78,1.2,0.02,0,1.95,280,3,4,1,9
5808,19,M,8.15,8,15,0.25,8.25,3.75,0,2.03,0.5,0.05,0,1.12,359,0,0,split,9
5808,19,M,9.1,9,10,0.166666667,9.166666667,3.02,0,1.1,0.77,0.72,0,0.38,218,3,8,1,9
5808,19,M,9.15,9,15,0.25,9.25,5,0,1.05,0.65,0.53,0.1,2.63,159,6,9,1,9
5808,19,M,9.2,9,20,0.333333333,9.333333333,5,0,0.6,0.58,0,0,3.77,94,1,1,1,9
5808,19,M,9.25,9,25,0.416666667,9.416666667,1.92,0,0.43,0.4,0,0,1.07,67,0,0,1,9
5808,19,M,10.2,10,20,0.333333333,10.33333333,1.17,0,0.53,0.37,0,0,0.25,114,2,2,1,9
5808,19,M,10.25,10,25,0.416666667,10.41666667,5,0,1.58,0.92,0,0.23,2.23,297,6,8,1,9
5808,19,M,10.3,10,30,0.5,10.5,5,0,0.28,0.78,0,0.88,3.03,63,0,0,1,9
5808,19,M,10.35,10,35,0.583333333,10.58333333,5,0,0.93,0.42,0.02,0.37,3.22,163,2,4,1,9
5808,19,M,10.4,10,40,0.666666667,10.66666667,5,0,0.52,0.58,0.08,0.02,3.75,48,0,2,1,9
5808,19,M,10.45,10,45,0.75,10.75,5,0,0.15,0.43,1.15,0,3.23,22,0,1,0,9
5808,19,M,10.5,10,50,0.833333333,10.83333333,5,0,0.25,1.98,1.08,0.42,1.25,47,0,0,1,9
5808,19,M,10.55,10,55,0.916666667,10.91666667,5,0,1.55,1.4,0.25,0.2,1.55,228,3,4,1,9
5808,19,M,11,11,0,0,11,5,0,2.4,0.38,0.97,0,1.22,396,8,11,1,9
5808,19,M,11.05,11,5,0.083333333,11.08333333,5,0,1.7,0.4,0.5,0,2.35,228,10,14,1,9
5808,19,M,11.1,11,10,0.166666667,11.16666667,5,0,0.42,0.27,2.9,0,1.38,15,0,4,0,9
5808,19,M,11.15,11,15,0.25,11.25,5,0,0.47,0.12,3.05,0,1.32,43,0,0,1,9
5808,19,M,11.2,11,20,0.333333333,11.33333333,5,0,0.8,0.63,0.93,0.75,1.85,109,5,5,1,9
5808,19,M,11.25,11,25,0.416666667,11.41666667,5,0,1.62,0.73,0,0,2.62,174,3,8,1,9
5808,19,M,11.3,11,30,0.5,11.5,5,0,0.37,2.22,0,0,2.4,52,2,2,1,9
5808,19,M,11.35,11,35,0.583333333,11.58333333,5,0,0.12,4.28,0,0,0.57,18,1,1,1,9
5808,19,M,11.4,11,40,0.666666667,11.66666667,5,0,0.05,4.45,0,0.45,0,5,0,2,1,9
5808,19,M,11.45,11,45,0.75,11.75,5,0,0.05,4.43,0,0,0.48,2,0,1,1,9
5808,19,M,11.5,11,50,0.833333333,11.83333333,5,0,0,4.38,0,0,0.58,0,0,0,1,9
5808,19,M,12,12,0,0,12,5,0,0.23,3.2,0.02,0,1.53,38,2,2,1,9
5808,19,M,12.05,12,5,0.083333333,12.08333333,5,0,0.58,2.82,0.08,0,1.48,85,0,7,1,9
5808,19,M,12.1,12,10,0.166666667,12.16666667,5,0,0.62,2.53,0,0.02,1.8,125,1,1,1,9
5808,19,M,12.15,12,15,0.25,12.25,3.25,0,0.3,1.58,0,0.02,1.33,53,0,0,1,9
5808,19,M,12.2,12,20,0.333333333,12.33333333,3.18,0,0.77,1.02,0,0.32,1.05,117,2,2,1,9
5808,19,M,12.25,12,25,0.416666667,12.41666667,4.27,0,1.58,0.85,0,0.03,1.77,294,11,13,1,9
5808,19,M,12.3,12,30,0.5,12.5,1.3,0,0.08,0.08,0,0,1.1,25,0,0,1,9
5808,19,M,12.35,12,35,0.583333333,12.58333333,4.3,0,1.53,0.57,0,0.07,2.12,243,11,12,1,9
5808,19,M,12.45,12,45,0.75,12.75,4.58,0,0.67,1.73,0,0,2.13,61,4,12,1,9
5808,19,M,12.5,12,50,0.833333333,12.83333333,5,0,0.03,2.1,0,0.55,2.28,6,0,0,1,9
5808,19,M,12.55,12,55,0.916666667,12.91666667,5,0,0.02,3.75,0,0.4,0.8,0,0,0,1,9
5808,19,M,13,13,0,0,13,5,0,0.08,4.28,0,0.08,0.52,0,0,4,1,9
5808,19,M,13.05,13,5,0.083333333,13.08333333,1.37,0,0.13,1.03,0,0,0.18,13,0,0,1,9
5813,20,M,8.1,8,10,0.166666667,8.166666667,0.7,0,0.15,0.4,0,0.02,0.1,0,0,2,0,9
5813,20,M,8.15,8,15,0.25,8.25,5,0,0.62,2.55,0.02,0.97,0.82,40,0,2,1,9
5813,20,M,8.2,8,20,0.333333333,8.333333333,5,0,0,3.5,0,0.15,1.3,0,0,0,1,9
5813,20,M,8.25,8,25,0.416666667,8.416666667,5,0,0.58,3.75,0,0.27,0.37,82,3,6,0,9
5813,20,M,8.3,8,30,0.5,8.5,5,0,1.22,3.2,0,0,0.55,228,4,4,0,9
5813,20,M,8.35,8,35,0.583333333,8.583333333,5,0,0.75,3.88,0,0,0.33,106,1,2,0,9
5813,20,M,8.4,8,40,0.666666667,8.666666667,4.63,0,0.18,4.08,0,0.1,0.23,36,0,0,0,9
5813,20,M,11.05,11,5,0.083333333,11.08333333,0.12,0,0.02,0.05,0,0,0.02,0,0,1,0,9
5813,20,M,11.1,11,10,0.166666667,11.16666667,5,0,1.08,3,0.02,0.05,0.82,12,0,7,1,9
5813,20,M,11.15,11,15,0.25,11.25,5,0,1.33,2.18,0,0.03,1.42,177,6,9,split,9
5813,20,M,11.2,11,20,0.333333333,11.33333333,5,0,0.78,2.27,0.02,0.17,1.72,45,3,11,split,9
5813,20,M,11.25,11,25,0.416666667,11.41666667,5,0,0.92,0.5,0.42,0,3.13,197,1,3,split,9
5813,20,M,11.45,11,45,0.75,11.75,5,0,0.85,0.13,2.55,0.08,1.33,48,0,23,1,9
5813,20,M,11.5,11,50,0.833333333,11.83333333,5,0,1.02,1.65,0.02,0.25,2.03,19,3,19,0,9
5813,20,M,11.55,11,55,0.916666667,11.91666667,5,0,1.05,1.02,0,0.03,2.85,22,1,9,split,9
5813,20,M,12,12,0,0,12,5,0,0.27,0.65,0,0.07,3.97,5,0,5,1,9
5813,20,M,12.05,12,5,0.083333333,12.08333333,5,0,0.68,2.3,0,0.17,1.82,9,2,23,1,9
5813,20,M,12.1,12,10,0.166666667,12.16666667,5,0,0.48,3.47,0,0.1,0.9,6,1,20,1,9
5813,20,M,12.15,12,15,0.25,12.25,5,0,0.5,2.75,0,0.28,1.43,5,1,29,1,9
5813,20,M,12.2,12,20,0.333333333,12.33333333,5,0,0.47,3.3,0,0.38,0.82,0,0,26,1,9
5813,20,M,12.25,12,25,0.416666667,12.41666667,5,0,0.53,3.6,0.03,0.15,0.67,28,2,15,0,9
5813,20,M,12.3,12,30,0.5,12.5,5,0,0.13,2.98,0.05,0.12,1.67,0,0,4,0,9
5813,20,M,12.35,12,35,0.583333333,12.58333333,5,0,0.25,3,0.17,0.15,1.38,48,0,2,0,9
5813,20,M,12.4,12,40,0.666666667,12.66666667,5,0,0.02,0.15,3.33,0.02,1.45,0,0,0,0,9
5813,20,M,12.45,12,45,0.75,12.75,5,0,0.07,1.72,2,0.03,1.13,6,0,0,0,9
5813,20,M,12.5,12,50,0.833333333,12.83333333,5,0,0.02,3,0.05,0.08,1.82,5,0,1,0,9
5813,20,M,12.55,12,55,0.916666667,12.91666667,5,0,0.1,0.43,3.5,0,0.92,7,0,3,0,9
5813,20,M,13,13,0,0,13,5,0,0.37,0.32,2.92,0.12,1.25,65,0,0,0,9
5813,20,M,13.05,13,5,0.083333333,13.08333333,5,0,0,0,3.33,0,1.63,0,0,0,0,9
5813,20,M,13.1,13,10,0.166666667,13.16666667,1.4,0,0,0.1,1.13,0,0.15,0,0,0,0,9
5813,20,M,15,15,15,0.25,15.25,1.03,0,0.28,0.37,0.05,0,0.3,60,0,0,0,9
5813,20,M,15.05,15,5,0.083333333,15.08333333,5,0,0.32,1.92,1.1,0.03,1.58,34,0,0,0,9
5813,20,M,15.1,15,10,0.166666667,15.16666667,5,0,0.17,0.35,4.03,0.03,0.37,8,0,0,0,9
5813,20,M,15.15,15,15,0.25,15.25,5,0,0.3,0.38,3.98,0,0.3,44,1,2,0,9
5813,20,M,15.2,15,20,0.333333333,15.33333333,5,0,0.38,0.62,2.33,0.08,1.55,59,0,1,0,9
5813,20,M,15.25,15,25,0.416666667,15.41666667,5,0,0.48,1.88,0.93,0.02,1.65,51,1,10,0,9
5813,20,M,15.3,15,30,0.5,15.5,5,0,0.2,1.1,2.37,0.07,1.23,0,0,4,0,9
5813,20,M,15.35,15,35,0.583333333,15.58333333,5,0,0.07,0.35,3.95,0,0.62,0,0,1,0,9
5813,20,M,15.4,15,40,0.666666667,15.66666667,5,0,0.07,0.2,4.37,0.02,0.3,13,0,1,0,9
5813,20,M,15.45,15,45,0.75,15.75,5,0,0.63,0.18,3.68,0,0.47,16,0,0,0,9
5813,20,M,15.5,15,50,0.833333333,15.83333333,5,0,1.38,1.73,0.28,0.17,1.4,144,2,4,split,9
5813,20,M,15.55,15,55,0.916666667,15.91666667,5,0,0.9,3.02,0.22,0.13,0.68,42,0,9,1,9
5813,20,M,16,16,0,0,16,5,0,0.47,3.68,0.03,0.27,0.5,8,0,8,0,9
5813,20,M,16.05,16,5,0.083333333,16.08333333,5,0,0.52,2.92,0.08,0.05,1.38,13,0,1,1,9
5813,20,M,16.1,16,10,0.166666667,16.16666667,5,0,0.58,2.18,0.35,0.05,1.8,0,0,1,0,9
5813,20,M,16.15,16,15,0.25,16.25,5,0,1.3,2.95,0.22,0.02,0.47,168,1,8,0,9
5813,20,M,16.2,16,20,0.333333333,16.33333333,5,0,0.87,3.73,0.02,0.08,0.27,69,3,14,split,9
5813,20,M,16.25,16,25,0.416666667,16.41666667,5,0,0.92,3.27,0,0.12,0.65,41,1,8,split,9
5813,20,M,16.3,16,30,0.5,16.5,5,0,1.32,2.55,0,0.07,1.03,20,0,4,1,9
5813,20,M,16.35,16,35,0.583333333,16.58333333,5,0,1.17,3.28,0.08,0.03,0.4,76,1,19,1,9
5813,20,M,16.4,16,40,0.666666667,16.66666667,5,0,1.23,3.13,0.02,0.1,0.5,205,3,16,0,9
5813,20,M,16.5,16,50,0.833333333,16.83333333,5,0,1.1,3.05,0.08,0.08,0.65,38,0,13,1,9
5813,20,M,16.55,16,55,0.916666667,16.91666667,5,0,0.72,2.5,0.02,0.08,1.63,20,1,5,1,9
5813,20,M,17,17,0,0,17,5,0,0.6,2.9,0.05,0.07,1.35,44,0,0,0,9
5813,20,M,17.05,17,5,0.083333333,17.08333333,5,0,0.5,2.15,0.35,0.03,1.93,76,0,1,0,9
5813,20,M,17.1,17,10,0.166666667,17.16666667,5,0,1.05,2.97,0.03,0.07,0.83,47,3,20,0,9
5813,20,M,17.15,17,15,0.25,17.25,5,0,1.33,2.88,0,0.05,0.7,77,4,23,1,9
5813,20,M,17.2,17,20,0.333333333,17.33333333,5,0,0.95,2.63,0,0.02,1.37,59,4,16,1,9
5813,20,M,17.25,17,25,0.416666667,17.41666667,5,0,0.82,3.15,0,0,1,6,1,21,1,9
5813,20,M,17.3,17,30,0.5,17.5,5,0,0.92,3,0.02,0.13,0.9,29,1,19,1,9
5813,20,M,17.35,17,35,0.583333333,17.58333333,5,0,0.63,3.3,0,0.17,0.87,17,2,14,1,9
5813,20,M,17.4,17,40,0.666666667,17.66666667,5,0,1.47,2.92,0,0.05,0.53,153,6,15,split,9
5813,20,M,17.45,17,45,0.75,17.75,5,0,0.53,2.07,0,0.15,2.22,28,1,16,1,9
5813,20,M,17.5,17,50,0.833333333,17.83333333,5,0,0.67,3.57,0,0.07,0.67,32,0,5,1,9
5813,20,M,17.55,17,55,0.916666667,17.91666667,5,0,0.18,3.7,0,0.43,0.65,0,0,7,1,9
5813,20,M,18,18,0,0,18,5,0,0.22,3.1,0.03,0.17,1.45,0,0,7,1,9
5813,20,M,18.05,18,5,0.083333333,18.08333333,5,0,0.37,2.98,0.02,0.07,1.52,0,0,8,1,9
5813,20,M,18.1,18,10,0.166666667,18.16666667,5,0,0.63,3.38,0,0.05,0.9,52,3,11,1,9
5813,20,M,18.15,18,15,0.25,18.25,5,0,0.13,4.28,0.07,0.17,0.32,15,0,2,1,9
5813,20,M,18.2,18,20,0.333333333,18.33333333,5,0,0.52,3.65,0,0.12,0.7,69,2,9,split,9
5813,20,M,18.25,18,25,0.416666667,18.41666667,5,0,0.43,3.58,0.02,0.15,0.78,3,0,9,1,9
5813,20,M,18.3,18,30,0.5,18.5,5,0,0.58,3.82,0,0.05,0.5,4,0,14,1,9
5813,20,M,18.35,18,35,0.583333333,18.58333333,5,0,0.45,3.82,0.02,0.25,0.43,0,0,12,0,9
5813,20,M,18.4,18,40,0.666666667,18.66666667,5,0,0.28,4.3,0,0.03,0.35,51,2,5,0,9
5813,20,M,18.45,18,45,0.75,18.75,5,0,0.28,4.22,0,0,0.47,51,1,8,split,9
5813,20,M,18.5,18,50,0.833333333,18.83333333,5,0,0.17,4.13,0.08,0.07,0.52,5,0,5,0,9
5813,20,M,18.55,18,55,0.916666667,18.91666667,5,0,0.22,3.95,0,0,0.78,18,0,6,0,9
5813,20,M,19,19,0,0,19,5,0,0.52,3.88,0,0.08,0.5,41,1,12,0,9
5813,20,M,19.05,19,5,0.083333333,19.08333333,5,0,0.72,2.5,0,0.07,1.67,14,2,20,0,9
5813,20,M,19.1,19,10,0.166666667,19.16666667,5,0,0.78,0.85,0.02,0.02,3.28,14,4,19,1,9
5813,20,M,19.15,19,15,0.25,19.25,5,0,0.95,0.75,0.13,0,3.13,73,0,8,0,9
5813,20,M,19.2,19,20,0.333333333,19.33333333,5,0,0.9,1.5,0.08,0.02,2.47,24,1,10,0,9
5813,20,M,19.25,19,25,0.416666667,19.41666667,5,0,0.87,2.18,0,0.15,1.77,41,5,18,0,9
5813,20,M,19.3,19,30,0.5,19.5,5,0,0.8,1.6,0,0.18,2.37,10,0,12,0,9
5813,20,M,19.35,19,35,0.583333333,19.58333333,5,0,0.87,2.07,0,0.15,1.88,72,1,5,0,9
5813,20,M,19.4,19,40,0.666666667,19.66666667,5,0,1.58,2.08,0,0.03,1.27,221,0,0,0,9
5813,20,M,19.45,19,45,0.75,19.75,2.68,0,0.5,1.65,0,0,0.5,63,0,7,0,9
5814,19,M,12.4,12,40,0.666666667,12.66666667,0.38,0,0,0.35,0.02,0,0,0,0,0,1,9
5814,19,M,12.45,12,45,0.75,12.75,5,0,1.47,2.32,0.18,0.02,0.97,208,14,25,1,9
5814,19,M,12.5,12,50,0.833333333,12.83333333,5,0,0.55,3.22,0.08,0.13,0.98,54,2,15,1,9
5814,19,M,12.55,12,55,0.916666667,12.91666667,5,0,0.95,2.38,0.02,0.12,1.48,126,8,16,1,9
5814,19,M,13,13,0,0,13,5,0,0.48,0.68,0,0.08,3.72,64,6,12,1,9
5814,19,M,13.05,13,5,0.083333333,13.08333333,5,0,0.42,1.47,0,0.18,2.92,40,2,9,0,9
5814,19,M,13.1,13,10,0.166666667,13.16666667,5,0,0.27,1.95,0,0.05,2.7,11,1,5,1,9
5814,19,M,13.2,13,20,0.333333333,13.33333333,5,0,0.23,2.08,0.07,0.05,2.53,3,0,2,0,9
5814,19,M,13.25,13,25,0.416666667,13.41666667,5,0,0.12,1.58,0.02,0.2,3.05,0,0,2,1,9
5814,19,M,13.3,13,30,0.5,13.5,5,0,0.13,1.52,0.37,0,2.93,0,0,3,0,9
5814,19,M,13.35,13,35,0.583333333,13.58333333,5,0,0.1,1.72,0.25,0.13,2.77,17,0,0,split,9
5814,19,M,13.4,13,40,0.666666667,13.66666667,5,0,0.53,2.3,0.02,0.17,1.95,42,4,7,1,9
5814,19,M,13.45,13,45,0.75,13.75,5,0,0.57,1.75,0,0.08,2.55,73,4,9,1,9
5814,19,M,13.5,13,50,0.833333333,13.83333333,5,0,0.28,2.08,0.02,0.05,2.55,53,1,4,0,9
5814,19,M,13.55,13,55,0.916666667,13.91666667,5,0,0.3,1.17,0.03,0.03,3.43,49,0,2,0,9
5814,19,M,14,14,0,0,14,5,0,0.12,1.33,0,0,3.53,8,0,0,0,9
5814,19,M,14.05,14,5,0.083333333,14.08333333,5,0,0.28,2.35,0.23,0.02,2.08,21,0,4,0,9
5814,19,M,14.1,14,10,0.166666667,14.16666667,5,0,1.03,3.03,0.18,0,0.72,159,1,9,1,9
5814,19,M,14.15,14,15,0.25,14.25,5,0,1.05,2.67,0.37,0.02,0.87,106,2,6,1,9
5814,19,M,14.2,14,20,0.333333333,14.33333333,5,1,0.73,1.67,0,0,2.57,61,4,23,naps,9
5814,19,M,14.25,14,25,0.416666667,14.41666667,5,1,0,0.18,0.02,0,4.78,0,0,0,naps,9
5814,19,M,14.3,14,30,0.5,14.5,5,1,0,0.13,0,0,4.85,0,0,1,naps,9
5814,19,M,14.35,14,35,0.583333333,14.58333333,5,1,0,0.03,0,0.08,4.85,0,0,0,naps,9
5814,19,M,14.4,14,40,0.666666667,14.66666667,5,1,0,0,0,0,5,0,0,0,naps,9
5814,19,M,14.45,14,45,0.75,14.75,5,1,0,0,0,0,5,0,0,0,naps,9
5814,19,M,14.5,14,50,0.833333333,14.83333333,5,1,0,0,0,0,5,0,0,0,naps,9
5814,19,M,14.55,14,55,0.916666667,14.91666667,5,1,0,0,0,0,5,0,0,0,naps,9
5814,19,M,15,15,15,0.25,15.25,5,1,0,0,0,0,5,0,0,0,naps,9
5814,19,M,15.05,15,5,0.083333333,15.08333333,5,1,0,0,0,0,5,0,0,0,naps,9
5814,19,M,15.1,15,10,0.166666667,15.16666667,5,1,0.02,0.53,0,0.02,4.38,0,0,4,naps,9
5814,19,M,15.15,15,15,0.25,15.25,5,1,0.03,0.23,0,0,4.7,1,1,4,naps,9
5814,19,M,15.2,15,20,0.333333333,15.33333333,5,1,0.15,0.22,0,0,4.62,0,0,7,naps,9
5814,19,M,15.25,15,25,0.416666667,15.41666667,5,1,0.12,0.02,0.03,0,4.8,3,0,0,naps,9
5814,19,M,15.3,15,30,0.5,15.5,5,1,0.03,0.1,0,0,4.85,7,0,6,naps,9
5814,19,M,15.35,15,35,0.583333333,15.58333333,5,1,0.02,0.18,0.03,0,4.73,0,0,1,naps,9
5814,19,M,15.4,15,40,0.666666667,15.66666667,5,1,0,0,0,0,5,0,0,0,naps,9
5814,19,M,15.45,15,45,0.75,15.75,5,1,0,0.05,0.03,0,4.88,0,0,0,naps,9
5814,19,M,15.5,15,50,0.833333333,15.83333333,5,1,0,0.18,0,0,4.8,0,0,1,naps,9
5814,19,M,15.55,15,55,0.916666667,15.91666667,5,1,0,0.07,0,0,4.9,0,0,0,naps,9
5814,19,M,16,16,0,0,16,5,1,0.02,0.17,0,0.02,4.77,4,0,0,naps,9
5814,19,M,16.05,16,5,0.083333333,16.08333333,5,1,0.02,0.32,0,0,4.65,0,0,2,naps,9
5814,19,M,16.1,16,10,0.166666667,16.16666667,5,1,0.03,0.18,0,0,4.73,0,0,0,naps,9
5814,19,M,16.15,16,15,0.25,16.25,5,1,0.02,0.05,0.02,0,4.87,1,0,0,naps,9
5814,19,M,16.2,16,20,0.333333333,16.33333333,5,1,0.13,0.12,0,0,4.72,1,0,2,naps,9
5814,19,M,16.25,16,25,0.416666667,16.41666667,5,0,0.92,2.63,0,0.18,1.23,191,7,9,split,9
