"id","months_age","sex","time","dur_min","meaningful_min","distant_min","tv_min","noise_min","silence_min","AWC","CTC","CVC","cds_ohs","mom_ed","fat_ed","hi"
20127,18,1,18.4,5,"0.92","1.92","0","0","2.13",47,4,30,"1",16,13,39
20127,18,1,18.45,5,"0.33","2.57","0","0.05","2.02",8,1,16,"0",16,13,39
20127,18,1,18.5,5,"0.68","3.03","0.03","0","1.22",4,0,26,"1",16,13,39
20127,18,1,18.55,5,"2.2","2.07","0","0","0.7",0,0,113,"0",16,13,39
20127,18,1,19,3.7,"0.88","2","0","0.02","0.78",42,4,31,"0",16,13,39
20128,18,0,7.05,0.333333333,"0.17","0","0","0","0.13",5,1,7,"1",14,12,23.5
20128,18,0,7.1,5,"1.82","1.83","0","0.08","1.23",211,16,41,"1",14,12,23.5
20128,18,0,7.15,5,"1.02","2.13","0.02","0.07","1.73",63,3,15,"0",14,12,23.5
20128,18,0,7.2,5,"1.62","2.52","0","0","0.85",179,15,39,"0",14,12,23.5
20128,18,0,7.25,5,"1.62","1.33","0.03","0","1.98",164,10,26,"0",14,12,23.5
20128,18,0,7.3,5,"1.22","2.35","0.03","0.23","1.13",64,2,13,"0",14,12,23.5
20128,18,0,7.35,5,"3.42","1.02","0","0.03","0.48",196,21,57,"1",14,12,23.5
20128,18,0,7.4,5,"1.27","0.68","0.87","0","2.13",96,9,36,"1",14,12,23.5
20128,18,0,7.45,5,"0.02","0.02","3.02","0.32","1.6",0,0,3,"0",14,12,23.5
20128,18,0,7.5,5,"0.22","0.1","0.37","0","4.28",30,3,8,"1",14,12,23.5
20128,18,0,7.55,5,"0.05","0.02","2.1","0.13","2.65",1,1,3,"0",14,12,23.5
20128,18,0,8,5,"0.42","0.35","2.08","0.08","2.02",68,4,10,"1",14,12,23.5
20128,18,0,8.05,5,"1.85","0.73","0.48","0","1.9",175,12,50,"1",14,12,23.5
20128,18,0,8.1,5,"1.7","1.1","0.02","0.03","2.12",80,10,55,"1",14,12,23.5
20128,18,0,8.15,5,"0.78","0.97","0.8","0.28","2.13",63,4,13,"1",14,12,23.5
20128,18,0,8.2,5,"0.03","0.45","3.9","0","0.57",14,0,0,"0",14,12,23.5
20128,18,0,8.25,5,"0.38","0.78","2.87","0.02","0.9",27,1,11,"1",14,12,23.5
20128,18,0,8.3,5,"0.02","0.65","3.3","0.03","0.97",3,0,0,"1",14,12,23.5
20128,18,0,8.35,5,"2.3","1.02","0.25","0.02","1.38",264,16,44,"1",14,12,23.5
20128,18,0,8.4,5,"1.73","0.57","0.1","0.07","2.48",219,10,19,"1",14,12,23.5
20128,18,0,8.45,5,"1.65","0.25","0.05","0","3",125,10,40,"1",14,12,23.5
20128,18,0,8.5,5,"2.82","0.53","0.02","0.12","1.48",322,23,62,"1",14,12,23.5
20128,18,0,8.55,5,"2.15","0.53","0.08","0.13","2.05",257,16,37,"1",14,12,23.5
20128,18,0,9,5,"2.28","0.73","0.47","0.02","1.47",309,11,15,"1",14,12,23.5
20128,18,0,9.05,5,"2.62","0.8","0.68","0.03","0.82",484,11,21,"1",14,12,23.5
20128,18,0,9.1,5,"2.53","0.55","0","0.02","1.87",444,15,27,"1",14,12,23.5
20128,18,0,9.15,5,"0.7","0.97","0.03","0.05","3.2",55,5,18,"1",14,12,23.5
20128,18,0,9.2,5,"1.15","0.63","0.03","0","3.15",81,6,24,"1",14,12,23.5
20128,18,0,9.25,5,"1.72","0.88","0.03","0.17","2.15",134,11,22,"1",14,12,23.5
20128,18,0,9.3,5,"0.52","0.72","0","0","3.73",44,4,16,"1",14,12,23.5
20128,18,0,9.35,5,"1.57","1.17","1.08","0.12","1.02",238,3,6,"0",14,12,23.5
20128,18,0,9.4,5,"1.65","1.57","0.37","0.08","1.3",193,6,14,"1",14,12,23.5
20128,18,0,9.45,5,"1.32","0.73","0","0.05","2.88",83,9,26,"1",14,12,23.5
20128,18,0,9.5,5,"1.28","0.97","0.05","0.08","2.57",127,5,13,"1",14,12,23.5
20128,18,0,9.55,5,"1.28","0.27","2.12","0","1.28",42,3,15,"1",14,12,23.5
20128,18,0,10,5,"1.05","0.18","1.02","0.6","2.12",115,9,21,"1",14,12,23.5
20128,18,0,12,5,"0.15","0.02","0","0","4.82",18,1,3,"1",14,12,23.5
20128,18,0,12.05,5,"1.37","1.23","0.03","0.08","2.23",153,7,17,"1",14,12,23.5
20128,18,0,12.1,5,"1.22","1.1","0","0.1","2.55",46,5,40,"1",14,12,23.5
20128,18,0,12.15,5,"0.1","0.78","0","0","4.07",8,1,3,"1",14,12,23.5
20128,18,0,12.2,5,"0.27","1.35","0","0.1","3.25",8,1,16,"1",14,12,23.5
20128,18,0,12.25,5,"0.67","1.77","0","0.05","2.48",20,3,28,"1",14,12,23.5
20128,18,0,12.3,5,"0.82","2.42","0","0.02","1.72",44,4,24,"1",14,12,23.5
20128,18,0,12.35,5,"1.48","1.58","0.07","0.17","1.65",126,6,16,"1",14,12,23.5
20128,18,0,12.4,5,"0.4","1.18","0","0.03","3.35",65,1,3,"1",14,12,23.5
20128,18,0,12.45,5,"1.47","1.92","0.1","0.18","1.28",107,10,33,"1",14,12,23.5
20128,18,0,12.5,5,"1.47","2.63","0.15","0.23","0.47",155,10,18,"1",14,12,23.5
20128,18,0,12.55,5,"0.78","1.27","0.05","0.22","2.65",84,5,13,"1",14,12,23.5
20128,18,0,13,5,"0.38","0.97","0.1","2.9","0.62",8,1,8,"1",14,12,23.5
20128,18,0,13.05,5,"0.12","1.03","0.02","2.68","1.12",0,0,3,"1",14,12,23.5
20128,18,0,13.1,5,"0.75","0.45","1.17","0.07","2.53",52,8,28,"1",14,12,23.5
20128,18,0,13.15,5,"1.08","0.3","1.15","0","2.42",103,5,17,"1",14,12,23.5
20128,18,0,13.2,5,"1.17","0.68","0.7","0.12","2.3",71,1,21,"1",14,12,23.5
20128,18,0,13.25,5,"0.57","0.73","1.17","0.05","2.43",13,1,7,"1",14,12,23.5
20128,18,0,13.3,5,"0.33","2.1","0.27","0.68","1.58",38,3,7,"1",14,12,23.5
20128,18,0,13.35,5,"0.23","3.95","0.03","0.77","0",14,0,0,"0",14,12,23.5
20128,18,0,13.4,5,"0.9","2","1.45","0","0.62",83,2,2,"1",14,12,23.5
20128,18,0,13.45,5,"2.52","0.05","1.32","0","1.08",235,7,14,"1",14,12,23.5
20128,18,0,13.5,5,"0.47","0.02","1.52","0","2.97",8,0,8,"1",14,12,23.5
20128,18,0,13.55,5,"0.97","0.23","0.02","0.2","3.57",27,0,5,"1",14,12,23.5
20128,18,0,14,5,"0.58","0.33","0","0.72","3.33",33,2,6,"0",14,12,23.5
20128,18,0,14.05,5,"2.55","2","0","0","0.43",337,5,7,"0",14,12,23.5
20128,18,0,14.1,5,"1.92","1.65","0","0","1.4",223,7,11,"0",14,12,23.5
20128,18,0,14.15,5,"0.17","4.75","0","0","0.05",0,0,3,"0",14,12,23.5
20128,18,0,14.2,5,"0.78","2.17","0.4","0.17","1.43",66,4,9,"0",14,12,23.5
20128,18,0,14.25,5,"0.93","1.03","0","0.1","2.9",42,4,20,"0",14,12,23.5
20128,18,0,14.3,5,"1.42","1.23","0.02","0.13","2.17",14,1,30,"0",14,12,23.5
20128,18,0,14.35,5,"1.68","1.6","0","0","1.68",71,6,19,"0",14,12,23.5
20128,18,0,14.4,5,"1.5","0.9","0.08","0.02","2.45",109,11,31,"0",14,12,23.5
20128,18,0,14.45,5,"0.62","1.25","1.97","0","1.13",36,1,9,"0",14,12,23.5
20128,18,0,14.5,5,"0.83","1.42","1.55","0.2","0.97",90,0,0,"0",14,12,23.5
20128,18,0,14.55,5,"0.87","0.67","2.03","0.05","1.33",42,1,6,"0",14,12,23.5
20128,18,0,15,5,"0.6","0.97","0.75","0","2.62",45,3,9,"1",14,12,23.5
20128,18,0,15.05,5,"1.25","1.17","0.83","0","1.72",57,2,9,"0",14,12,23.5
20128,18,0,15.1,5,"0.3","1.18","0.42","0","3.05",6,1,6,"0",14,12,23.5
20128,18,0,15.15,5,"0.32","0.37","0.02","0.08","4.18",16,1,6,"0",14,12,23.5
20128,18,0,15.2,5,"0.68","0.98","0.33","0.02","2.93",38,1,14,"1",14,12,23.5
20128,18,0,15.25,5,"0.77","1.8","0.12","0.08","2.18",38,8,25,"1",14,12,23.5
20128,18,0,15.3,5,"0.7","1.33","0.12","0.03","2.77",41,5,13,"1",14,12,23.5
20128,18,0,15.35,5,"0.95","0.93","0.12","0.05","2.92",108,10,23,"1",14,12,23.5
20128,18,0,15.4,5,"0.42","0.47","0.4","0","3.68",0,0,9,"0",14,12,23.5
20128,18,0,15.45,5,"0.37","1.03","0.17","0","3.4",5,0,9,"0",14,12,23.5
20128,18,0,15.5,5,"0.62","1.02","0.15","0","3.17",11,3,17,"0",14,12,23.5
20128,18,0,15.55,5,"0.73","1.4","0.17","0.08","2.57",46,2,13,"1",14,12,23.5
20128,18,0,16,5,"0.23","1.27","0.62","0","2.85",31,1,6,"0",14,12,23.5
20128,18,0,16.05,5,"1.17","1.37","0.6","0","1.82",75,0,11,"0",14,12,23.5
20128,18,0,16.1,5,"1.28","1.47","0.23","0.65","1.33",79,6,22,"0",14,12,23.5
20128,18,0,16.15,5,"1.53","1.93","0","0.07","1.45",160,17,40,"1",14,12,23.5
20128,18,0,16.2,5,"2.5","1.83","0","0","0.63",132,7,23,"0",14,12,23.5
20128,18,0,16.25,5,"0.35","0.22","0.02","0","4.38",25,2,11,"1",14,12,23.5
20128,18,0,18.25,5,"1.93","1.4","0.47","0.12","1.02",349,4,7,"0",14,12,23.5
20128,18,0,18.3,5,"1.93","1.72","0.27","0.02","1.02",434,5,8,"0",14,12,23.5
20128,18,0,18.35,5,"1.53","2.95","0","0.05","0.43",206,10,19,"0",14,12,23.5
20128,18,0,18.4,5,"0.9","3.75","0.02","0.1","0.18",99,6,11,"0",14,12,23.5
20128,18,0,18.45,5,"1.32","3.35","0.03","0","0.28",153,3,7,"0",14,12,23.5
20128,18,0,18.5,5,"1.75","2.28","0.07","0","0.87",336,9,12,"0",14,12,23.5
20128,18,0,18.55,5,"1.43","3.18","0.02","0","0.33",280,4,9,"0",14,12,23.5
20128,18,0,19,5,"1.6","2.97","0","0","0.4",249,1,5,"0",14,12,23.5
20128,18,0,19.05,5,"1.07","3.62","0","0","0.3",167,2,4,"0",14,12,23.5
20128,18,0,19.1,5,"1.32","3.43","0","0.05","0.17",168,8,13,"0",14,12,23.5
20128,18,0,19.15,5,"1.43","2.98","0.02","0.05","0.47",209,7,16,"1",14,12,23.5
20128,18,0,19.2,5,"1.43","3.18","0.05","0.02","0.27",224,3,14,"0",14,12,23.5
20128,18,0,19.25,5,"1.07","3.35","0.05","0.03","0.45",2,2,22,"0",14,12,23.5
20128,18,0,19.3,5,"2.22","2.13","0","0.02","0.62",39,1,15,"0",14,12,23.5
20128,18,0,19.35,5,"1.77","2.18","0","0.07","0.93",139,4,14,"0",14,12,23.5
20128,18,0,19.4,5,"2.17","1.55","0","0","1.25",98,1,24,"0",14,12,23.5
20128,18,0,19.45,5,"1","3.65","0.05","0.07","0.22",30,1,8,"0",14,12,23.5
20128,18,0,19.5,5,"2.42","1.62","0","0","0.93",45,3,29,"0",14,12,23.5
20128,18,0,19.55,5,"2.12","2.3","0.08","0.07","0.4",145,2,20,"0",14,12,23.5
20128,18,0,20,5,"1.9","2.57","0.08","0.03","0.37",189,5,10,"0",14,12,23.5
20128,18,0,20.05,5,"1.2","2.53","0.92","0.02","0.28",162,5,12,"0",14,12,23.5
20128,18,0,20.1,5,"1.62","2.27","0.48","0.02","0.57",113,1,4,"0",14,12,23.5
20128,18,0,20.15,5,"1.52","2.45","0.32","0.03","0.65",135,0,5,"0",14,12,23.5
20128,18,0,20.2,5,"1.15","2.97","0.22","0.07","0.55",102,2,5,"0",14,12,23.5
20128,18,0,20.25,5,"1.73","2.88","0","0","0.35",102,2,24,"0",14,12,23.5
20128,18,0,20.3,5,"1.9","2.82","0","0.02","0.23",74,2,12,"1",14,12,23.5
20128,18,0,20.35,5,"1.63","3.02","0.03","0","0.28",211,3,8,"0",14,12,23.5
20128,18,0,20.4,5,"1.03","3.32","0.03","0.17","0.43",74,3,13,"0",14,12,23.5
20128,18,0,20.45,5,"1.02","3.42","0.03","0.08","0.4",144,9,16,"0",14,12,23.5
20128,18,0,20.5,5,"1.28","3.18","0.05","0.1","0.35",121,12,22,"0",14,12,23.5
20128,18,0,20.55,5,"1.63","2.25","0.18","0.05","0.85",154,7,20,"0",14,12,23.5
20128,18,0,21,5,"2.12","1.35","0","0","1.48",58,2,8,"1",14,12,23.5
20128,18,0,21.05,5,"0","0","0","0","5",0,0,0,"0",14,12,23.5
20128,18,0,21.1,5,"0","0","0","0","5",0,0,0,"0",14,12,23.5
20128,18,0,21.15,5,"0.1","0","0.02","0","4.85",10,0,1,"1",14,12,23.5
20128,18,0,21.2,5,"0","0","0","0","5",0,0,0,"0",14,12,23.5
20128,18,0,21.25,5,"0","0","0","0","5",0,0,0,"0",14,12,23.5
20128,18,0,21.3,5,"0","0","0","0","5",0,0,0,"0",14,12,23.5
20128,18,0,21.35,5,"0","0","0","0","5",0,0,0,"0",14,12,23.5
20128,18,0,21.4,5,"0","0","0","0","5",0,0,0,"0",14,12,23.5
20128,18,0,21.45,5,"0","0","0","0","5",0,0,0,"0",14,12,23.5
20128,18,0,21.5,5,"0","0","0","0","5",0,0,0,"0",14,12,23.5
20128,18,0,21.55,5,"0","0","0","0","5",0,0,0,"0",14,12,23.5
20128,18,0,22,5,"0","0","0","0","5",0,0,0,"0",14,12,23.5
20129,19,1,7.2,0.116666667,"0.02","0.05","0","0.02","0",6,0,0,"0",12,14,53.5
20129,19,1,7.25,5,"1.6","1.68","0.02","0.07","1.6",299,3,4,"0",12,14,53.5
20129,19,1,7.3,5,"0.65","1.88","0.07","0.02","2.33",33,0,5,"0",12,14,53.5
20129,19,1,7.35,5,"0.75","1.6","0.05","0","2.57",36,1,2,"0",12,14,53.5
20129,19,1,7.4,5,"0.77","2.9","0.47","0","0.83",64,1,2,"0",12,14,53.5
20129,19,1,7.45,5,"0.05","0.17","4.4","0.08","0.27",0,0,2,"0",12,14,53.5
20129,19,1,7.5,5,"0.02","0","4.77","0.2","0",6,0,0,"0",12,14,53.5
20129,19,1,7.55,5,"0.27","0.42","3.38","0","0.88",15,0,0,"0",12,14,53.5
20129,19,1,8,5,"0","0","4.92","0","0.07",0,0,0,"0",12,14,53.5
20129,19,1,8.05,5,"0.55","0","2.68","0","1.75",123,0,0,"0",12,14,53.5
20129,19,1,8.15,5,"0.27","0.7","0.72","0","3.28",55,0,0,"0",12,14,53.5
20129,19,1,8.2,5,"0.75","0.33","1.88","0","2",145,2,2,"0",12,14,53.5
20129,19,1,8.25,5,"3.5","0.87","0.02","0","0.6",693,0,0,"0",12,14,53.5
20129,19,1,8.3,5,"3.73","0.65","0.03","0","0.55",793,0,0,"0",12,14,53.5
20129,19,1,8.35,5,"3.28","0.87","0.02","0","0.82",701,1,1,"0",12,14,53.5
20129,19,1,8.4,5,"1.63","0.18","0.08","0.18","2.87",349,0,0,"0",12,14,53.5
20129,19,1,8.5,5,"1.3","2.4","0.08","0.02","1.17",265,4,8,"0",12,14,53.5
20129,19,1,10.05,5,"1.15","1.48","1.25","0.02","1.07",263,11,12,"1",12,14,53.5
20129,19,1,10.1,5,"0","0","4.78","0","0.2",0,0,0,"0",12,14,53.5
20129,19,1,10.15,5,"0","0","4.97","0","0.02",0,0,0,"0",12,14,53.5
20129,19,1,10.2,5,"0.02","0.32","3.65","0.1","0.87",5,0,1,"1",12,14,53.5
20129,19,1,10.25,5,"0.4","2.47","0","0","2.08",73,3,6,"1",12,14,53.5
20129,19,1,10.3,5,"0.42","2.45","0","0.07","2.03",80,2,3,"0",12,14,53.5
20129,19,1,10.35,5,"0.92","2.5","0","0","1.53",228,2,5,"0",12,14,53.5
20129,19,1,10.4,5,"0.63","3.22","0.03","0","1.07",130,2,3,"0",12,14,53.5
20129,19,1,10.45,5,"0.97","2.87","0.02","0","1.1",227,1,1,"0",12,14,53.5
20129,19,1,10.5,5,"1.65","2.35","0.08","0","0.88",368,3,4,"0",12,14,53.5
20129,19,1,10.55,5,"2.48","2.23","0.07","0","0.2",592,0,0,"0",12,14,53.5
20129,19,1,11,5,"2.67","1","0.07","0","1.23",624,0,0,"0",12,14,53.5
20129,19,1,11.05,5,"1.68","1.82","0","0.03","1.45",334,4,5,"0",12,14,53.5
20129,19,1,11.1,5,"0.88","2.68","0","0","1.42",169,1,5,"0",12,14,53.5
20129,19,1,11.15,5,"0.7","2.43","0","0","1.85",144,2,5,"0",12,14,53.5
20129,19,1,11.2,5,"1.65","1.8","0","0.02","1.5",286,5,12,"0",12,14,53.5
20129,19,1,11.25,5,"2.95","1.18","0","0","0.83",703,7,8,"0",12,14,53.5
20129,19,1,11.3,5,"1.88","1.92","0","0.03","1.13",446,8,8,"0",12,14,53.5
20129,19,1,11.35,5,"1.27","2.25","0","0.12","1.33",284,1,1,"0",12,14,53.5
20129,19,1,11.4,5,"1.37","3.15","0","0","0.45",276,5,11,"0",12,14,53.5
20129,19,1,11.45,5,"0.85","2.77","0","0","1.35",122,7,13,"0",12,14,53.5
20129,19,1,11.5,5,"0.15","2.25","0","0","2.55",11,0,3,"0",12,14,53.5
20129,19,1,11.55,5,"0.32","2.7","0","0.03","1.92",54,1,3,"0",12,14,53.5
20129,19,1,12,5,"0.2","2.37","0","0","2.42",38,1,2,"0",12,14,53.5
20129,19,1,12.05,5,"0.42","2.15","0","0","2.42",77,3,8,"0",12,14,53.5
20129,19,1,12.1,5,"1.33","1.62","0","0","2.02",238,3,4,"0",12,14,53.5
20129,19,1,12.15,5,"1.83","1.88","0","0.03","1.23",396,2,7,"0",12,14,53.5
20129,19,1,12.2,5,"1.47","2.32","0","0","1.18",246,9,11,"0",12,14,53.5
20129,19,1,12.25,5,"1.37","1.55","0","0","2.07",300,4,4,"0",12,14,53.5
20129,19,1,12.3,5,"2.32","0.77","0.02","0","1.88",497,1,1,"0",12,14,53.5
20129,19,1,12.35,5,"1.27","2.35","0","0.02","1.32",251,3,5,"0",12,14,53.5
20129,19,1,12.4,5,"1.4","1.88","0","0.02","1.67",297,0,1,"0",12,14,53.5
20129,19,1,12.45,5,"1.53","2.4","0.02","0.03","0.98",295,3,7,"0",12,14,53.5
20129,19,1,12.5,5,"3.5","0.93","0.02","0","0.5",745,5,5,"0",12,14,53.5
20129,19,1,12.55,5,"2.18","2.33","0.02","0","0.43",497,3,5,"0",12,14,53.5
20129,19,1,13,5,"1.83","2.37","0.03","0.02","0.72",446,2,3,"0",12,14,53.5
20129,19,1,13.05,5,"1.65","2.8","0","0","0.5",354,3,4,"0",12,14,53.5
20129,19,1,13.1,5,"0.77","3.77","0","0","0.43",183,0,0,"0",12,14,53.5
20129,19,1,13.15,5,"1.72","2.88","0","0","0.37",463,1,1,"0",12,14,53.5
20129,19,1,13.2,5,"1.38","2.73","0","0","0.85",331,2,2,"0",12,14,53.5
20129,19,1,13.25,5,"2.17","2.17","0.02","0","0.62",494,3,6,"0",12,14,53.5
20129,19,1,13.3,5,"2.82","1.33","0.03","0","0.78",657,0,0,"0",12,14,53.5
20129,19,1,13.35,5,"3.12","1.1","0","0","0.75",737,0,0,"0",12,14,53.5
20129,19,1,13.4,5,"3.63","0.48","0.05","0","0.78",791,2,2,"0",12,14,53.5
20129,19,1,13.45,5,"1.32","0.13","1.47","0.25","1.8",319,0,0,"0",12,14,53.5
20129,19,1,13.5,5,"0","0","3.85","1.02","0.12",0,0,0,"0",12,14,53.5
20129,19,1,13.55,5,"0.03","0.15","4.08","0.18","0.5",4,0,0,"0",12,14,53.5
20129,19,1,14,5,"0","0","3.17","1.75","0.05",0,0,0,"0",12,14,53.5
20129,19,1,14.05,5,"0","0","5","0","0",0,0,0,"0",12,14,53.5
20129,19,1,14.1,5,"0","0.08","4.57","0.2","0.12",0,0,0,"0",12,14,53.5
20129,19,1,14.15,5,"0","0","4.6","0.38","0",0,0,0,"0",12,14,53.5
20129,19,1,14.2,5,"0","0.03","4.5","0.12","0.32",0,0,1,"0",12,14,53.5
20129,19,1,14.25,5,"0.08","0.02","3.83","0","1.05",20,0,0,"0",12,14,53.5
20129,19,1,14.3,5,"0.17","0.03","3.7","0","1.07",36,0,0,"0",12,14,53.5
20129,19,1,14.35,5,"0","0.03","3.8","0","1.13",0,0,0,"0",12,14,53.5
20129,19,1,14.4,5,"0.08","0.07","3.2","0","1.6",25,0,0,"0",12,14,53.5
20129,19,1,14.45,5,"0","0","3.77","0","1.22",0,0,0,"0",12,14,53.5
20129,19,1,14.5,5,"0.78","1.47","1.32","0.05","1.35",98,2,4,"0",12,14,53.5
20129,19,1,14.55,5,"1.03","1.28","0.82","0","1.83",155,1,2,"1",12,14,53.5
20129,19,1,15,5,"1.65","1.02","0.87","0.08","1.35",99,2,21,"0",12,14,53.5
20129,19,1,15.05,5,"1.03","0.73","1.83","0","1.37",46,0,5,"0",12,14,53.5
20129,19,1,15.1,5,"0.37","0.12","4.05","0","0.42",23,0,0,"0",12,14,53.5
20129,19,1,15.15,5,"1.48","1.33","0.45","0.03","1.65",225,1,2,"0",12,14,53.5
20129,19,1,15.2,5,"0.5","4.15","0","0","0.33",50,0,12,"0",12,14,53.5
20129,19,1,15.25,5,"1.03","3.88","0","0","0.07",250,2,2,"0",12,14,53.5
20129,19,1,15.3,5,"1.95","2.97","0.02","0","0.05",313,4,12,"0",12,14,53.5
20129,19,1,15.35,5,"0.5","4.35","0.1","0","0.02",152,2,2,"0",12,14,53.5
20129,19,1,15.4,5,"0.87","4.07","0.02","0","0.03",77,3,8,"0",12,14,53.5
20129,19,1,15.45,5,"1.63","3.28","0.02","0","0.02",202,1,8,"0",12,14,53.5
20129,19,1,15.5,5,"2.48","2.15","0.03","0.02","0.3",514,5,5,"0",12,14,53.5
20129,19,1,15.55,5,"2.47","1.83","0.07","0","0.6",436,7,11,"0",12,14,53.5
20129,19,1,16,5,"2.23","2.18","0.08","0","0.48",372,12,27,"0",12,14,53.5
20129,19,1,16.05,5,"2.72","1.45","0.02","0","0.8",532,3,3,"0",12,14,53.5
20129,19,1,16.1,5,"2.22","2.23","0.03","0","0.47",378,0,0,"0",12,14,53.5
20129,19,1,16.15,5,"2.32","2.55","0","0.02","0.08",426,9,12,"0",12,14,53.5
20129,19,1,16.2,5,"1.98","2.15","0.02","0","0.82",330,8,13,"0",12,14,53.5
20129,19,1,16.25,5,"3.38","1.45","0","0","0.15",740,1,1,"0",12,14,53.5
20129,19,1,16.3,5,"2.18","2.37","0.13","0","0.28",406,0,0,"0",12,14,53.5
20129,19,1,16.35,5,"1.85","2.97","0.1","0","0.05",332,0,0,"0",12,14,53.5
20129,19,1,16.4,5,"1.03","3.73","0","0.05","0.17",207,1,4,"0",12,14,53.5
20129,19,1,16.45,5,"1.53","2.48","0","0","0.95",346,2,3,"0",12,14,53.5
20129,19,1,16.5,5,"0.68","3.88","0.02","0.03","0.35",124,1,3,"0",12,14,53.5
20129,19,1,16.55,5,"0.77","3.3","0","0.05","0.85",166,1,3,"0",12,14,53.5
20129,19,1,17,5,"0.15","3","0","0.85","0.97",21,0,1,"0",12,14,53.5
20129,19,1,17.05,5,"0.52","2.3","0","0.28","1.87",56,1,6,"1",12,14,53.5
20129,19,1,17.1,5,"0.12","2.18","0.02","0.02","2.62",0,0,2,"0",12,14,53.5
20129,19,1,17.15,5,"0.38","1.37","0","0","3.22",31,0,1,"0",12,14,53.5
20129,19,1,17.2,5,"0.82","1.9","0.02","0.03","2.2",99,0,1,"0",12,14,53.5
20129,19,1,17.25,5,"0.38","1.72","0","0.02","2.85",22,0,1,"0",12,14,53.5
20129,19,1,17.3,5,"0.37","3.17","0","0","1.43",49,0,0,"0",12,14,53.5
20129,19,1,17.35,5,"0.88","2.7","0","0","1.38",93,0,1,"0",12,14,53.5
20129,19,1,17.4,5,"1.05","2.67","0","0","1.27",63,0,3,"0",12,14,53.5
20129,19,1,17.45,5,"1.63","1.52","0","0","1.83",127,2,6,"0",12,14,53.5
20129,19,1,17.5,5,"1.72","1.8","0","0","1.45",55,2,16,"0",12,14,53.5
20129,19,1,17.55,5,"2.08","1.85","0.02","0","1.02",96,0,14,"0",12,14,53.5
20129,19,1,18,5,"1.72","2.1","0.02","0","1.13",141,7,31,"0",12,14,53.5
20129,19,1,18.05,5,"1.2","2.87","0","0","0.9",156,1,12,"0",12,14,53.5
20129,19,1,18.1,5,"1.47","2.07","0","0.02","1.4",55,3,25,"0",12,14,53.5
20129,19,1,18.15,5,"1.9","2.32","0","0","0.73",11,0,30,"0",12,14,53.5
20129,19,1,18.2,5,"1.35","1.7","0","0","1.9",35,1,33,"0",12,14,53.5
20129,19,1,18.25,5,"1.3","1.15","0.05","0","2.48",144,3,6,"0",12,14,53.5
20129,19,1,18.3,5,"1.33","1.07","0.42","0","2.15",243,8,12,"0",12,14,53.5
20129,19,1,18.35,5,"0.53","1.32","0.38","0","2.72",61,2,5,"0",12,14,53.5
20129,19,1,18.4,5,"1.63","2.23","0.13","0","0.95",232,2,8,"0",12,14,53.5
20129,19,1,18.45,5,"2","2.23","0.17","0","0.58",265,4,11,"0",12,14,53.5
20129,19,1,18.5,5,"2.12","2.7","0","0","0.15",164,7,20,"0",12,14,53.5
20129,19,1,18.55,5,"2.35","1.78","0","0","0.85",444,8,11,"0",12,14,53.5
20129,19,1,19,5,"2.2","2.07","0","0","0.7",452,2,2,"0",12,14,53.5
20129,19,1,19.05,5,"2.5","1.9","0","0","0.53",364,9,13,"0",12,14,53.5
20129,19,1,19.1,5,"1.32","1.65","0","1.82","0.18",65,4,9,"0",12,14,53.5
20129,19,1,19.15,5,"0.77","0.08","0.02","0.52","3.57",168,0,0,"1",12,14,53.5
20129,19,1,19.2,5,"1.87","0.72","0.02","0.17","2.2",240,4,9,"0",12,14,53.5
20129,19,1,19.25,5,"0.22","0.12","0.17","0.07","4.4",21,0,1,"1",12,14,53.5
20129,19,1,19.3,5,"0.2","0.1","0.2","0","4.43",6,0,0,"0",12,14,53.5
20129,19,1,19.35,5,"0.72","0.37","0.05","0.03","3.8",138,2,3,"1",12,14,53.5
20129,19,1,19.4,5,"2.6","0.68","0.05","0.08","1.57",280,19,38,"1",12,14,53.5
20129,19,1,19.45,5,"1.2","1.08","0.2","0.2","2.27",129,2,2,"1",12,14,53.5
20129,19,1,19.5,5,"0.62","0.17","2.85","0.03","1.28",55,1,1,"0",12,14,53.5
20129,19,1,19.55,5,"0.87","0.27","2.97","0","0.85",89,2,4,"0",12,14,53.5
20129,19,1,20,5,"0.22","0.13","3.1","0","1.5",19,1,3,"0",12,14,53.5
20129,19,1,20.05,5,"0.05","0.02","2.4","0","2.5",18,0,1,"0",12,14,53.5
20129,19,1,20.1,5,"0.32","0.15","3.33","0","1.15",12,0,0,"0",12,14,53.5
20129,19,1,20.15,5,"0.67","0.2","2.62","0","1.47",96,0,0,"0",12,14,53.5
20129,19,1,20.2,5,"0.35","0.57","2.5","0","1.55",35,0,3,"0",12,14,53.5
20129,19,1,20.25,5,"0.33","0.32","3.68","0.35","0.27",42,0,4,"0",12,14,53.5
20129,19,1,20.3,5,"0.48","0.25","1.97","0","2.27",99,0,0,"0",12,14,53.5
20129,19,1,20.35,5,"0.02","0.3","2.73","0.22","1.68",6,0,0,"0",12,14,53.5
20129,19,1,20.4,5,"0","0.08","3.82","0.25","0.8",0,0,0,"0",12,14,53.5
20129,19,1,20.45,5,"0","0.25","1.82","0.02","2.9",0,0,0,"1",12,14,53.5
20129,19,1,20.5,5,"0.3","0.22","2.18","0","2.25",75,0,0,"0",12,14,53.5
